soil_OID,meteo_id,rot_id,orgN_kreise,profile_0_SOC,thickness_0,Nlayers_0,profile_1_SOC,thickness_1,Nlayers_1,profile_2_SOC,thickness_2,Nlayers_2,profile_3_SOC,thickness_3,Nlayers_3,profile_4_SOC,thickness_4,Nlayers_4
7,"(77, 374)",6120,121.0,1.56,0.3,3,0.186,1.0,10,0.10200000000000001,0.7,7
68,"(79, 376)",1110,101.0,1.14,0.3,3,0.6,0.2,2,0.024,1.5,15
16,"(77, 374)",2130,121.0,1.14,0.3,3,0.024,1.2,12,0.024,0.5,5
7,"(78, 377)",3130,92.0,1.56,0.3,3,0.186,0.8999999999999999,9,0.10200000000000001,0.8,8
18,"(79, 377)",1110,101.0,1.44,0.3,3,0.10200000000000001,1.7,17
10,"(79, 376)",1130,111.0,1.428,0.3,3,0.324,0.3,3,0.024,1.2000000000000002,12,0.024,0.19999999999999996,2
14,"(78, 378)",5120,65.0,1.08,0.3,3,0.21,1.0,10,0.216,0.7,7
20,"(78, 378)",5110,90.0,1.212,0.3,3,0.192,1.0999999999999999,11,0.162,0.7000000000000002,7
103,"(78, 375)",2120,129.0,1.74,0.3,3,0.522,1.2,12,0.522,0.5,5
15,"(76, 373)",8110,70.0,1.044,0.3,3,0.39,0.3,3,0.054,1.4,14
15,"(75, 371)",8120,99.0,1.044,0.3,3,0.054,1.7,17,0.054,0.10000000000000009,1
6,"(78, 374)",2120,155.0,1.428,0.2,2,0.324,0.49999999999999994,5,0.024,0.40000000000000013,4,0.024,0.8999999999999999,9,0.024,0.10000000000000009,1
16,"(77, 373)",5130,47.0,1.14,0.3,3,0.024,1.3,13,0.024,0.3999999999999999,4
28,"(75, 374)",6130,76.0,1.296,0.3,3,0.276,1.0,10,0.276,0.7,7
6,"(78, 374)",2110,155.0,1.428,0.2,2,0.324,0.49999999999999994,5,0.024,0.40000000000000013,4,0.024,0.8999999999999999,9,0.024,0.10000000000000009,1
11,"(78, 374)",2110,191.0,1.14,0.3,3,0.3,0.5,5,0.162,1.2,12,0.162,0.20000000000000018,2
28,"(77, 375)",7120,106.0,1.296,0.3,3,0.276,0.7,7,0.276,0.5,5,0.276,0.5,5
15,"(76, 374)",5120,58.0,1.044,0.3,3,0.11399999999999999,1.2,12,0.054,0.5,5
15,"(78, 376)",3130,92.0,1.044,0.3,3,0.9839999999999999,0.2,2,0.11399999999999999,1.0,10,0.054,0.5,5
125,"(78, 377)",1120,101.0,4.62,0.3,3,3.0900000000000003,0.2,2,0.186,0.8999999999999999,9,0.03,0.6000000000000001,6
12,"(78, 373)",2130,191.0,1.38,0.3,3,0.39,0.39999999999999997,4,0.186,0.8,8,0.10200000000000001,0.6000000000000001,6
7,"(77, 374)",2110,155.0,1.56,0.3,3,0.186,1.2,12,0.10200000000000001,0.5,5
9,"(77, 373)",6110,140.0,1.3259999999999998,0.3,3,0.6,0.2,2,0.186,0.4,4,0.186,0.29999999999999993,3,0.03,1.0000000000000002,10
15,"(77, 378)",5110,137.0,1.044,0.3,3,0.39,0.3,3,0.11399999999999999,0.7000000000000001,7,0.054,0.5,5,0.066,0.4999999999999998,5
20,"(76, 372)",8130,137.0,1.212,0.3,3,0.192,0.6000000000000001,6,0.162,1.1,11
7,"(78, 374)",2130,121.0,1.56,0.3,3,0.798,0.10000000000000003,1,0.10200000000000001,1.7000000000000002,17
15,"(75, 373)",6130,76.0,1.044,0.3,3,0.11399999999999999,1.0999999999999999,11
5,"(77, 376)",6120,111.0,1.38,0.3,3,0.6,0.10000000000000003,1,0.03,0.19999999999999996,2
5,"(77, 377)",2130,111.0,1.38,0.3,3,0.6,0.2,2,0.03,1.6,16
15,"(76, 374)",5110,76.0,1.044,0.3,3,0.39,0.39999999999999997,4,0.054,1.3,13
107,"(78, 374)",2120,135.0,1.02,0.3,3,0.6,0.2,2,0.03,0.09999999999999998,1
92,"(77, 375)",6120,129.0,1.3499999999999999,0.3,3,0.3,0.39999999999999997,4,0.192,0.5,5,0.162,0.9000000000000001,9
58,"(79, 375)",2110,135.0,1.02,0.3,3,0.33,0.5,5,0.216,1.3,13
10,"(78, 374)",2120,135.0,1.428,0.3,3,0.024,0.8999999999999999,9,0.024,0.9000000000000001,9
5,"(76, 373)",8120,62.0,1.38,0.3,3,0.672,0.3,3,0.186,0.6,6
16,"(77, 374)",6110,121.0,1.14,0.3,3,0.024,1.2,12,0.024,0.5,5
15,"(77, 375)",7120,74.0,1.044,0.3,3,0.39,0.5,5,0.054,1.2,12
14,"(77, 374)",2130,191.0,1.08,0.3,3,0.21,1.0,10,0.216,0.7,7
58,"(77, 374)",6120,121.0,1.02,0.3,3,0.21,0.6000000000000001,6,0.216,1.1,11
5,"(78, 377)",5110,65.0,1.38,0.2,2,0.672,0.39999999999999997,4,0.03,1.4,14
20,"(78, 377)",4110,88.0,1.212,0.3,3,0.828,0.2,2,0.162,1.5,15
103,"(78, 375)",2120,135.0,1.74,0.3,3,0.024,1.2,12,0.024,0.5,5
17,"(77, 373)",6130,103.0,1.572,0.3,3,0.672,0.3,3,0.03,1.5,15
14,"(76, 373)",8130,62.0,1.08,0.3,3,0.21,0.7,7
74,"(77, 376)",2130,111.0,1.56,0.3,3,0.186,1.3,13,0.10200000000000001,0.6999999999999997,7
7,"(77, 374)",6120,155.0,1.56,0.3,3,0.186,1.2,12,0.10200000000000001,0.5,5
24,"(77, 374)",2130,191.0,1.26,0.3,3,0.024,1.2,12,0.024,0.7999999999999998,8
28,"(77, 373)",6120,140.0,1.296,0.3,3,0.45599999999999996,0.3,3,0.276,0.4,4
20,"(76, 374)",5130,81.0,1.212,0.3,3,0.3,0.5,5,0.192,0.5,5,0.162,0.7,7
74,"(77, 372)",6120,193.0,1.56,0.3,3,0.186,0.6000000000000001,6,0.10200000000000001,0.9999999999999999,10
6,"(77, 372)",6110,193.0,1.428,0.3,3,0.024,1.0,10
28,"(75, 373)",8130,91.0,1.296,0.3,3,0.276,1.0999999999999999,11,0.276,0.6000000000000001,6
18,"(78, 376)",2110,129.0,1.44,0.3,3,0.39,0.39999999999999997,4,0.10200000000000001,1.4000000000000001,14
15,"(77, 377)",7120,111.0,1.044,0.3,3,0.39,0.39999999999999997,4,0.11399999999999999,0.20000000000000007,2,0.054,1.2000000000000002,12
53,"(77, 372)",6110,193.0,4.62,0.3,3,3.0900000000000003,0.2,2,0.672,0.30000000000000004,3,0.03,1.3,13
15,"(75, 374)",6110,49.0,1.044,0.3,3,0.11399999999999999,1.2,12,0.054,0.6000000000000001,6
21,"(77, 376)",7120,107.0,1.308,0.3,3,0.6,0.10000000000000003,1,0.186,0.7000000000000001,7,0.03,1.1,11
7,"(76, 373)",8120,62.0,1.56,0.3,3,0.39,0.5,5,0.10200000000000001,1.3,13
20,"(78, 376)",2130,129.0,1.212,0.2,2,0.3,0.49999999999999994,5,0.162,1.4000000000000001,14
15,"(78, 375)",3110,135.0,1.044,0.3,3,0.11399999999999999,1.3,13,0.054,0.3999999999999999,4
28,"(77, 374)",7120,74.0,1.296,0.3,3,0.276,1.0,10,0.276,0.7,7
20,"(75, 374)",8120,102.0,1.212,0.3,3,0.3,0.3,3,0.192,0.9,9,0.162,0.7999999999999998,8
21,"(78, 374)",6130,191.0,1.308,0.3,3,0.186,1.2,12,0.03,0.5,5
24,"(77, 374)",2110,155.0,1.26,0.3,3,0.324,0.3,3,0.024,0.5000000000000001,5,0.024,0.7999999999999998,8,0.024,0.30000000000000027,3
18,"(77, 373)",2110,140.0,1.44,0.3,3,0.798,0.2,2,0.10200000000000001,1.3,13,0.10200000000000001,0.30000000000000004,3
21,"(77, 377)",5110,111.0,1.308,0.3,3,0.672,0.39999999999999997,4,0.186,0.6000000000000001,6,0.03,0.8,8
21,"(77, 374)",6110,121.0,1.308,0.3,3,0.6,0.2,2,0.186,0.8,8,0.186,0.30000000000000004,3,0.03,0.6999999999999997,7
21,"(77, 375)",6130,155.0,1.308,0.3,3,0.186,1.0,10,0.03,0.5,5,0.03,0.4999999999999998,5
17,"(77, 373)",2110,140.0,1.572,0.3,3,0.186,1.2,12,0.03,0.7000000000000002,7
51,"(77, 375)",6120,96.0,0.864,0.3,3,0.162,1.7,17
58,"(78, 374)",2110,191.0,1.02,0.3,3,0.33,0.39999999999999997,4,0.21,0.7,7,0.216,0.6000000000000001,6
21,"(76, 374)",6120,58.0,1.308,0.3,3,0.672,0.39999999999999997,4,0.186,0.7,7,0.03,0.6000000000000001,6
28,"(76, 372)",8130,99.0,1.296,0.3,3,0.276,1.0999999999999999,11,0.276,0.7000000000000002,7
22,"(77, 375)",6130,96.0,1.152,0.3,3,0.186,1.0,10,0.10200000000000001,0.7,7
15,"(76, 374)",5120,117.0,1.044,0.3,3,0.39,0.3,3,0.11399999999999999,0.5000000000000001,5,0.054,1.0,10
114,"(76, 375)",7130,101.0,1.044,0.3,3,0.33,0.5,5,0.21,0.3999999999999999,4,0.216,0.8,8
7,"(77, 378)",4120,90.0,1.56,0.3,3,0.39,0.39999999999999997,4,0.186,0.7,7
28,"(76, 376)",7120,102.0,1.296,0.3,3,0.276,1.0,10,0.276,0.8,8
7,"(77, 377)",6120,107.0,1.56,0.2,2,0.186,1.1,11,0.10200000000000001,0.8,8
7,"(77, 376)",6120,107.0,1.56,0.3,3,0.186,1.2,12,0.10200000000000001,0.5,5
17,"(77, 374)",2130,155.0,1.572,0.3,3,0.186,0.8999999999999999,9,0.03,0.5,5,0.03,0.5000000000000002,5
6,"(77, 377)",4110,90.0,1.428,0.3,3,0.324,0.3,3,0.024,1.4,14
22,"(76, 372)",8110,70.0,1.152,0.3,3,0.186,0.8,8,0.186,0.5,5
5,"(79, 378)",1130,116.0,1.38,0.3,3,0.672,0.39999999999999997,4,0.186,0.30000000000000004,3,0.03,1.0,10
15,"(77, 373)",6120,140.0,1.044,0.3,3,0.9839999999999999,0.2,2,0.11399999999999999,0.5,5,0.054,1.0,10
5,"(78, 375)",2110,129.0,1.38,0.3,3,0.186,0.6000000000000001,6,0.03,0.7999999999999999,8,0.03,0.5999999999999999,6
14,"(76, 372)",8110,101.0,1.08,0.3,3,0.216,1.4,14,0.216,0.40000000000000013,4,0.216,0.10000000000000009,1
5,"(76, 372)",6130,126.0,1.38,0.3,3,0.03,1.7,17
23,"(78, 378)",5120,101.0,1.26,0.3,3,0.39,0.3,3,0.11399999999999999,0.6,6,0.054,0.7,7
5,"(77, 375)",5110,96.0,1.38,0.3,3,0.6,0.10000000000000003,1,0.186,0.7000000000000001,7
5,"(78, 378)",5130,155.0,1.38,0.3,3,0.6,0.2,2,0.186,0.6000000000000001,6,0.03,0.8999999999999999,9
107,"(79, 376)",1130,101.0,1.02,0.3,3,0.6,0.2,2,0.03,0.09999999999999998,1
23,"(76, 373)",8130,42.0,1.26,0.3,3,0.39,0.5,5,0.054,1.3,13
51,"(78, 375)",6120,129.0,0.864,0.3,3,0.3,0.39999999999999997,4,0.192,0.9000000000000001,9,0.162,0.5,5
58,"(77, 372)",6110,132.0,1.02,0.3,3,0.33,0.3,3,0.21,1.0,10,0.216,0.6000000000000001,6
3,"(76, 374)",5130,76.0,1.47,0.3,3,0.186,0.8,8,0.10200000000000001,1.0,10
18,"(77, 373)",2120,191.0,1.44,0.3,3,0.39,0.3,3,0.186,0.9,9
24,"(77, 373)",2130,191.0,1.26,0.3,3,0.024,1.2,12,0.024,0.5,5
9,"(76, 372)",8110,49.0,1.3259999999999998,0.3,3,0.186,1.0999999999999999,11,0.03,0.8000000000000003,8
92,"(75, 373)",8130,42.0,1.3499999999999999,0.3,3,0.3,0.3,3,0.162,1.4,14
6,"(77, 374)",6120,155.0,1.428,0.3,3,1.38,0.10000000000000003,1,0.024,1.1,11,0.024,0.5,5
22,"(78, 375)",2120,102.0,1.152,0.3,3,0.10200000000000001,1.7,17
10,"(78, 375)",3130,135.0,1.428,0.3,3,0.324,0.5,5,0.024,1.2,12
106,"(78, 375)",4110,135.0,1.236,0.3,3,0.006,0.3,3
5,"(76, 374)",7130,117.0,1.38,0.2,2,0.03,0.39999999999999997,4
17,"(75, 374)",6110,76.0,1.572,0.3,3,0.186,1.0999999999999999,11,0.03,0.6000000000000001,6
92,"(75, 373)",6120,42.0,1.3499999999999999,0.3,3,0.3,0.3,3,0.162,1.4,14
27,"(77, 374)",6130,121.0,1.188,0.3,3,0.11399999999999999,1.7,17
3,"(77, 373)",2120,140.0,1.47,0.3,3,0.39,0.5,5,0.10200000000000001,1.0999999999999999,11
16,"(77, 373)",2110,140.0,1.14,0.3,3,0.024,1.7,17
14,"(75, 371)",8130,70.0,1.08,0.3,3,0.21,1.2,12,0.216,0.5,5
7,"(77, 372)",6130,193.0,1.56,0.3,3,0.39,0.5,5,0.10200000000000001,1.3,13
15,"(77, 377)",5120,111.0,1.044,0.3,3,0.054,1.5,15,0.054,0.30000000000000004,3
6,"(77, 378)",5110,90.0,1.428,0.3,3,0.324,0.3,3,0.024,1.4,14
15,"(77, 372)",6130,140.0,1.044,0.3,3,0.39,0.3,3,0.11399999999999999,0.5000000000000001,5,0.054,1.0,10
78,"(77, 377)",5120,111.0,1.6019999999999999,0.3,3,0.75,0.5,5,0.78,0.8,8
23,"(75, 372)",8110,70.0,1.26,0.3,3,0.39,0.5,5,0.054,1.2,12
20,"(78, 374)",2110,155.0,1.212,0.3,3,0.192,0.6000000000000001,6,0.162,1.1,11
20,"(78, 377)",3110,92.0,1.212,0.3,3,0.162,1.7,17
7,"(77, 373)",6110,132.0,1.56,0.3,3,0.186,0.8,8,0.10200000000000001,0.8999999999999999,9
5,"(76, 374)",5110,92.0,1.38,0.3,3,0.672,0.39999999999999997,4,0.03,1.3,13
7,"(76, 373)",6120,62.0,1.56,0.3,3,0.186,0.8,8,0.10200000000000001,0.8999999999999999,9
3,"(77, 375)",6120,96.0,1.47,0.3,3,0.186,1.0,10,0.10200000000000001,0.8,8
22,"(77, 374)",2130,155.0,1.152,0.3,3,0.39,0.39999999999999997,4,0.186,0.5,5,0.10200000000000001,0.8,8
15,"(75, 372)",8110,99.0,1.044,0.3,3,0.054,1.7,17,0.054,0.10000000000000009,1
20,"(78, 375)",6110,135.0,1.212,0.3,3,0.828,0.2,2,0.192,0.7,7,0.162,0.9000000000000001,9
23,"(76, 376)",7130,101.0,1.26,0.3,3,0.11399999999999999,1.0,10,0.054,0.7,7
92,"(78, 375)",2130,102.0,1.3499999999999999,0.3,3,0.192,1.3,13,0.162,0.3999999999999999,4
6,"(77, 373)",6120,140.0,1.428,0.3,3,0.024,1.2,12,0.024,0.5,5
14,"(75, 373)",9120,91.0,1.08,0.3,3,0.21,0.6000000000000001,6,0.216,1.1,11
22,"(76, 373)",6120,132.0,1.152,0.3,3,0.186,0.8,8,0.10200000000000001,0.8999999999999999,9
58,"(78, 375)",2120,102.0,1.02,0.3,3,0.33,0.3,3,0.216,1.1,11,0.216,0.5000000000000002,5
15,"(76, 373)",5110,52.0,1.044,0.3,3,0.9839999999999999,0.2,2,0.11399999999999999,0.6000000000000001,6,0.054,1.1,11
17,"(76, 371)",8130,137.0,1.572,0.3,3,0.672,0.3,3,0.03,1.5,15
27,"(76, 372)",8110,99.0,1.188,0.3,3,0.11399999999999999,1.2,12,0.11399999999999999,0.5,5
17,"(77, 374)",2120,121.0,1.572,0.3,3,0.672,0.3,3,0.186,0.9,9,0.03,0.5,5
21,"(77, 374)",6130,121.0,1.308,0.3,3,0.6,0.2,2,0.186,0.8,8,0.186,0.30000000000000004,3,0.03,0.6999999999999997,7
5,"(76, 374)",5110,116.0,1.38,0.3,3,0.03,0.3,3
15,"(76, 371)",8110,49.0,1.044,0.3,3,0.11399999999999999,1.2,12,0.054,0.5,5
27,"(75, 371)",8110,99.0,1.188,0.3,3,0.11399999999999999,0.8,8
5,"(76, 373)",6110,51.0,1.38,0.3,3,0.186,1.2,12,0.03,0.5,5
15,"(76, 371)",8110,103.0,1.044,0.3,3,0.11399999999999999,1.2,12,0.054,0.5,5
28,"(76, 373)",6110,49.0,1.296,0.3,3,0.276,1.7,17
5,"(76, 372)",6110,126.0,1.38,0.3,3,0.03,1.7,17
9,"(76, 372)",8130,49.0,1.3259999999999998,0.3,3,0.186,1.0999999999999999,11,0.03,0.8000000000000003,8
7,"(78, 374)",6130,155.0,1.56,0.3,3,0.798,0.10000000000000003,1,0.186,1.1,11,0.10200000000000001,0.5,5
6,"(77, 378)",5130,90.0,1.428,0.3,3,0.324,0.3,3,0.024,1.4,14
46,"(76, 372)",8110,70.0,0.888,0.3,3,0.186,1.0,10,0.10200000000000001,0.7,7
5,"(75, 373)",6110,76.0,1.38,0.3,3,0.672,0.3,3,0.03,1.5,15
15,"(75, 371)",8130,99.0,1.044,0.3,3,0.054,1.7,17,0.054,0.10000000000000009,1
8,"(78, 375)",2120,135.0,1.11,0.3,3,0.276,1.0,10,0.276,0.7,7
53,"(77, 373)",2110,191.0,4.62,0.3,3,0.672,0.3,3,0.186,0.9,9,0.03,0.5,5
8,"(75, 372)",8130,70.0,1.11,0.3,3,0.78,0.10000000000000003,1,0.276,1.6,16
17,"(76, 374)",6110,49.0,1.572,0.3,3,0.186,1.0999999999999999,11,0.03,0.6000000000000001,6
23,"(77, 374)",6120,121.0,1.26,0.3,3,0.39,0.3,3,0.39,0.20000000000000007,2,0.054,0.8999999999999999,9,0.054,0.5000000000000002,5
28,"(75, 373)",9130,91.0,1.296,0.3,3,0.45599999999999996,0.39999999999999997,4,0.276,1.3,13
22,"(76, 373)",6130,132.0,1.152,0.3,3,0.186,0.8,8,0.10200000000000001,0.8999999999999999,9
11,"(78, 373)",2130,191.0,1.14,0.3,3,0.3,0.3,3,0.162,1.1,11,0.162,0.40000000000000013,4
28,"(78, 377)",3120,101.0,1.296,0.3,3,0.276,0.8999999999999999,9,0.276,0.9000000000000001,9
5,"(77, 372)",6110,132.0,1.38,0.3,3,0.186,1.0999999999999999,11,0.03,0.6000000000000001,6
20,"(77, 376)",2120,116.0,1.212,0.2,2,0.192,1.3,13,0.162,0.7000000000000002,7
22,"(75, 372)",8130,70.0,1.152,0.3,3,0.186,1.0,10,0.10200000000000001,0.7,7
5,"(77, 378)",4110,90.0,1.38,0.3,3,0.6,0.2,2,0.186,0.4,4,0.03,1.2000000000000002,12
43,"(77, 372)",6130,155.0,1.47,0.3,3,0.3,0.5,5,0.162,1.0999999999999999,11
16,"(77, 377)",2110,116.0,1.14,0.3,3,0.6,0.2,2,0.024,1.5,15
27,"(76, 372)",8130,70.0,1.188,0.3,3,0.11399999999999999,1.2,12,0.11399999999999999,0.5,5
10,"(77, 374)",6130,83.0,1.428,0.3,3,1.38,0.2,2,0.024,1.0,10,0.024,0.7999999999999998,8
20,"(75, 372)",9120,70.0,1.212,0.3,3,0.162,1.8,18
16,"(77, 376)",2120,116.0,1.14,0.3,3,0.6,0.2,2,0.024,1.5,15
16,"(78, 377)",4120,116.0,1.14,0.3,3,0.6,0.2,2,0.024,1.5,15
16,"(77, 374)",2120,155.0,1.14,0.3,3,0.024,1.2,12,0.024,0.5,5
9,"(77, 373)",6130,103.0,1.3259999999999998,0.3,3,0.6,0.2,2,0.672,0.09999999999999998,1,0.03,1.4,14
9,"(75, 373)",8120,42.0,1.3259999999999998,0.3,3,0.186,0.7,7,0.186,0.5,5,0.03,0.7999999999999998,8
21,"(78, 377)",3110,101.0,1.308,0.3,3,0.6,0.2,2,0.03,1.5,15
17,"(77, 377)",4120,90.0,1.572,0.3,3,0.672,0.3,3,0.186,0.4,4,0.03,1.0,10
22,"(78, 375)",2130,102.0,1.152,0.3,3,0.10200000000000001,1.7,17
15,"(77, 374)",6130,81.0,1.044,0.3,3,0.11399999999999999,1.2,12,0.054,0.5,5
22,"(75, 372)",8110,70.0,1.152,0.3,3,0.186,1.0,10,0.10200000000000001,0.7,7
5,"(77, 375)",5130,102.0,1.38,0.3,3,0.6,0.2,2,0.186,0.6000000000000001,6,0.03,1.0,10
14,"(77, 372)",6110,132.0,1.08,0.3,3,0.516,0.2,2,0.216,1.2,12,0.216,0.5999999999999999,6
17,"(76, 373)",5130,51.0,1.572,0.3,3,0.186,1.0,10,0.186,0.30000000000000004,3
20,"(78, 374)",2130,135.0,1.212,0.3,3,0.828,0.2,2,0.162,1.6,16,0.162,0.10000000000000009,1
15,"(77, 378)",5130,88.0,1.044,0.3,3,0.39,0.3,3,0.11399999999999999,0.7000000000000001,7,0.054,0.5,5,0.066,0.4999999999999998,5
21,"(79, 377)",1120,101.0,1.308,0.3,3,0.672,0.39999999999999997,4,0.186,0.7,7,0.03,0.6000000000000001,6
15,"(76, 373)",6110,49.0,1.044,0.3,3,0.39,0.39999999999999997,4,0.054,1.4000000000000001,14
107,"(78, 376)",4120,116.0,1.02,0.3,3,0.672,0.39999999999999997,4,0.03,1.4000000000000001,14
20,"(77, 374)",6120,93.0,1.212,0.3,3,0.192,1.2,12,0.162,0.5,5
107,"(78, 375)",6120,135.0,1.02,0.3,3,0.6,0.10000000000000003,1,0.03,0.19999999999999996,2
5,"(78, 378)",5130,135.0,1.38,0.2,2,0.672,0.49999999999999994,5,0.03,1.4000000000000001,14
15,"(78, 376)",3130,101.0,1.044,0.3,3,0.11399999999999999,0.8,8,0.054,1.0,10
53,"(77, 373)",6130,91.0,4.62,0.3,3,3.0900000000000003,0.2,2,0.03,1.5,15
5,"(77, 375)",5120,96.0,1.38,0.3,3,0.6,0.10000000000000003,1,0.186,0.7000000000000001,7
51,"(77, 375)",6130,103.0,0.864,0.3,3,0.192,1.2,12,0.162,0.3999999999999999,4
103,"(77, 374)",2130,121.0,1.74,0.3,3,0.522,1.0,10,0.522,0.8,8
28,"(77, 378)",5110,90.0,1.296,0.3,3,0.45599999999999996,0.39999999999999997,4,0.276,0.5,5,0.276,0.9000000000000001,9
58,"(77, 372)",6130,140.0,1.02,0.3,3,0.33,0.39999999999999997,4,0.216,1.0,10,0.216,0.5999999999999999,6
21,"(76, 374)",5110,58.0,1.308,0.3,3,0.6,0.2,2,0.186,0.6000000000000001,6
7,"(78, 376)",2120,129.0,1.56,0.3,3,0.39,0.3,3,0.10200000000000001,1.4,14
17,"(78, 376)",2110,88.0,1.572,0.3,3,1.38,0.2,2,0.324,0.30000000000000004,3,0.024,1.3,13
9,"(76, 372)",8120,70.0,1.3259999999999998,0.3,3,0.6,0.2,2,0.186,0.6000000000000001,6,0.03,0.8999999999999999,9
17,"(77, 373)",6130,47.0,1.572,0.3,3,0.672,0.3,3,0.03,1.5,15
103,"(77, 373)",2120,140.0,1.74,0.3,3,0.522,1.2,12,0.522,0.5,5
15,"(77, 373)",6110,91.0,1.044,0.3,3,0.9839999999999999,0.2,2,0.11399999999999999,0.5,5,0.054,1.0,10
19,"(78, 374)",6120,155.0,1.14,0.3,3,0.3,0.3,3,0.162,1.4,14
15,"(78, 377)",5130,106.0,1.044,0.3,3,0.39,0.3,3,0.11399999999999999,0.7000000000000001,7,0.054,0.8,8
5,"(78, 374)",2120,135.0,1.38,0.3,3,0.6,0.2,2,0.03,1.6,16
103,"(78, 376)",2110,129.0,1.74,0.3,3,0.522,1.3,13,0.522,0.3999999999999999,4
5,"(76, 377)",7120,102.0,1.38,0.3,3,0.672,0.5,5,0.186,0.7,7,0.03,0.7000000000000002,7
18,"(77, 373)",5130,137.0,1.44,0.3,3,0.798,0.2,2,0.10200000000000001,1.3,13,0.10200000000000001,0.30000000000000004,3
14,"(77, 374)",2120,121.0,1.08,0.3,3,0.21,1.0,10,0.216,0.7,7
23,"(79, 376)",1120,101.0,1.26,0.3,3,0.39,0.3,3,0.11399999999999999,0.7000000000000001,7,0.054,0.7,7
10,"(78, 377)",1120,101.0,1.428,0.3,3,0.324,0.3,3,0.024,0.7999999999999999,8,0.024,0.6000000000000001,6
7,"(77, 374)",2110,121.0,1.56,0.3,3,0.39,0.5,5,0.10200000000000001,1.2,12
92,"(78, 378)",5120,65.0,1.3499999999999999,0.3,3,0.162,1.5,15,0.162,0.19999999999999996,2
50,"(78, 377)",4110,88.0,0.96,0.3,3,0.6,0.10000000000000003,1,0.006,0.19999999999999996,2
58,"(77, 377)",2120,111.0,1.02,0.3,3,0.33,0.3,3,0.21,0.7999999999999999,8,0.216,0.7000000000000002,7
5,"(78, 378)",5120,135.0,1.38,0.2,2,0.672,0.49999999999999994,5,0.03,1.4000000000000001,14
10,"(77, 376)",5110,111.0,1.428,0.3,3,0.324,0.39999999999999997,4,0.024,0.9000000000000001,9,0.024,0.3999999999999999,4
18,"(77, 374)",6120,155.0,1.44,0.3,3,0.186,1.2,12,0.10200000000000001,0.5,5
28,"(75, 373)",6120,42.0,1.296,0.3,3,0.276,0.7,7,0.276,1.0,10
15,"(75, 373)",6130,91.0,1.044,0.3,3,0.11399999999999999,0.7,7,0.11399999999999999,0.5,5
58,"(78, 376)",4120,116.0,1.02,0.3,3,0.33,0.39999999999999997,4,0.216,1.0,10,0.216,0.40000000000000013,4
22,"(76, 373)",8120,62.0,1.152,0.3,3,0.186,0.7,7,0.10200000000000001,1.1,11
23,"(75, 373)",8120,42.0,1.26,0.3,3,0.39,0.5,5,0.054,1.2,12
53,"(78, 375)",6120,102.0,4.62,0.3,3,0.186,0.7,7,0.03,1.1,11
15,"(77, 375)",5130,107.0,1.044,0.3,3,0.39,0.39999999999999997,4,0.11399999999999999,0.30000000000000004,3,0.054,1.1,11
9,"(76, 373)",5110,50.0,1.3259999999999998,0.3,3,0.186,0.7,7,0.03,1.1,11
20,"(78, 375)",2120,102.0,1.212,0.3,3,0.3,0.3,3,0.162,1.2000000000000002,12
7,"(78, 377)",1110,101.0,1.56,0.3,3,0.186,0.8999999999999999,9,0.10200000000000001,0.8,8
21,"(77, 378)",5130,92.0,1.308,0.3,3,3.0900000000000003,0.2,2,0.672,0.30000000000000004,3
46,"(76, 372)",8130,70.0,0.888,0.3,3,0.186,1.0,10,0.10200000000000001,0.7,7
5,"(76, 374)",7120,85.0,1.38,0.3,3,0.672,0.3,3
9,"(78, 375)",2110,102.0,1.3259999999999998,0.3,3,0.186,1.3,13,0.03,0.3999999999999999,4
15,"(77, 375)",7120,106.0,1.044,0.3,3,0.054,0.3,3
78,"(78, 374)",2120,135.0,1.6019999999999999,0.3,3,0.75,0.3,3,0.78,1.5,15
5,"(76, 373)",6120,58.0,1.38,0.3,3,0.672,0.3,3,0.186,0.6,6
20,"(78, 375)",2130,129.0,1.212,0.3,3,0.3,0.3,3,0.192,0.4,4,0.162,1.0,10
71,"(78, 375)",2120,129.0,1.212,0.3,3,0.10200000000000001,1.4,14,0.10200000000000001,0.30000000000000004,3
9,"(77, 373)",6120,86.0,1.3259999999999998,0.3,3,0.6,0.2,2,0.672,0.09999999999999998,1,0.03,1.4,14
20,"(77, 376)",7120,111.0,1.212,0.3,3,0.192,0.8,8,0.162,0.8999999999999999,9
15,"(76, 371)",8110,51.0,1.044,0.3,3,0.9839999999999999,0.2,2,0.054,1.5,15
5,"(77, 373)",6110,86.0,1.38,0.3,3,0.6,0.2,2,0.186,1.0,10,0.03,0.5,5
43,"(77, 375)",6110,129.0,1.47,0.3,3,0.192,0.6000000000000001,6,0.162,1.1,11
58,"(78, 376)",2110,129.0,1.02,0.3,3,0.33,0.5,5,0.216,0.8999999999999999,9,0.216,0.5000000000000002,5
8,"(76, 373)",8120,62.0,1.11,0.3,3,0.276,0.7,7,0.276,0.8,8,0.276,0.40000000000000013,4
27,"(77, 374)",2110,121.0,1.188,0.3,3,0.11399999999999999,1.7,17
23,"(78, 377)",5110,65.0,1.26,0.3,3,0.11399999999999999,1.0999999999999999,11,0.054,0.6000000000000001,6
15,"(75, 373)",8110,42.0,1.044,0.3,3,0.9839999999999999,0.2,2,0.054,1.5,15
7,"(77, 376)",6110,107.0,1.56,0.3,3,0.186,1.2,12,0.10200000000000001,0.5,5
